id,name,new_name,distance,ward_id,district_id,province_id,created_at,updated_at,deleted_at
55724,Đường Suối Tre - Bình Lộc,,,NULL,433,45,2021-09-10 13:20:45,2021-09-10 13:20:45,NULL
55725,Đường Võ Văn Tần (hẻm 1 đường 21 tháng 4),,,NULL,433,45,2021-09-10 13:20:46,2021-09-10 13:20:46,NULL
55726,Đường Điểu Xiển,,,NULL,433,45,2021-09-10 13:20:46,2021-09-10 13:20:46,NULL
55727,Đường Ruộng Tre - Thọ An (từ đường Bảo Vinh B đến giáp ranh huyện Xuân Lộc),Đường Ruộng Tre - Thọ An (từ đường Bảo Vinh B đến giáp ranh huyện Xuân Lộc),,NULL,433,45,2021-09-10 13:20:46,2021-09-10 13:20:46,NULL
55728,Đường Xuân Định - Lâm San (đường Xuân Bảo đi Đường tỉnh 764),,,NULL,433,45,2021-09-10 13:20:46,2021-09-10 13:20:46,NULL
55729,Đường Sông Nhạn - Dầu Giây,,,NULL,433,45,2021-09-10 13:20:46,2021-09-10 13:20:46,NULL
55730,Đường Nhân Nghĩa - Sông Nhạn,,,NULL,433,45,2021-09-10 13:20:46,2021-09-10 13:20:46,NULL
55731,Đường Xuân Đông - Xuân Tây,,,NULL,433,45,2021-09-10 13:20:46,2021-09-10 13:20:46,NULL
55732,Đường Nhân Nghĩa - Xuân Đông,,,NULL,433,45,2021-09-10 13:20:46,2021-09-10 13:20:46,NULL
55733,Đường Chốt Mỹ - Xuân Tây,,,NULL,433,45,2021-09-10 13:20:46,2021-09-10 13:20:46,NULL
55734,Đường Xuân Đường - Thừa Đức,,,NULL,433,45,2021-09-10 13:20:46,2021-09-10 13:20:46,NULL
55735,Đường chợ Xuân Bảo - Xuân Tây,,,NULL,433,45,2021-09-10 13:20:46,2021-09-10 13:20:46,NULL
55736,Đường Xuân Thành - Suối Cao - Xuân Bắc,,,NULL,433,45,2021-09-10 13:20:46,2021-09-10 13:20:46,NULL
55737,Đường Xuân Trường - Suối Cao,,,NULL,433,45,2021-09-10 13:20:46,2021-09-10 13:20:46,NULL
55738,Đường vào Chùa Gia Lào,,,NULL,433,45,2021-09-10 13:20:46,2021-09-10 13:20:46,NULL
55739,Đường Mả vôi đi Bưng Cần,,,NULL,433,45,2021-09-10 13:20:46,2021-09-10 13:20:46,NULL
55740,Đường Chiến Thắng đi Nam Hà,,,NULL,433,45,2021-09-10 13:20:46,2021-09-10 13:20:46,NULL
55741,Đường đồi đá Bảo Hòa đi Long Khánh,,,NULL,433,45,2021-09-10 13:20:46,2021-09-10 13:20:46,NULL
55742,Đường Xuân Tâm - Trảng Táo,,,NULL,433,45,2021-09-10 13:20:46,2021-09-10 13:20:46,NULL
55743,Đường Xuân Tâm - Xuân Đông,,,NULL,433,45,2021-09-10 13:20:46,2021-09-10 13:20:46,NULL
55744,Đường Bình Tiến - Xuân Phú - Xuân Tây,,,NULL,433,45,2021-09-10 13:20:47,2021-09-10 13:20:47,NULL
55745,Đường Bình Tiến Xuân Phú đi Trung tâm Cai nghiện,,,NULL,433,45,2021-09-10 13:20:47,2021-09-10 13:20:47,NULL
55746,Đường Tà Lú,,,NULL,433,45,2021-09-10 13:20:47,2021-09-10 13:20:47,NULL
55747,Đường ngã ba cây xăng Trung Tín - ngã ba Nông trường Thọ Vực - ngã ba chế biến,,,NULL,433,45,2021-09-10 13:20:47,2021-09-10 13:20:47,NULL
55748,Đường Thọ Bình đi Thọ Phước,,,NULL,433,45,2021-09-10 13:20:47,2021-09-10 13:20:47,NULL
55749,Đường Thọ Chánh đi Thọ Tân,,,NULL,433,45,2021-09-10 13:20:47,2021-09-10 13:20:47,NULL
55750,Đường Lang Minh - Suối Đá (xã Lang Minh),,,NULL,433,45,2021-09-10 13:20:47,2021-09-10 13:20:47,NULL
55751,Đường Lang Minh - Xuân Tâm (xã Lang Minh),,,NULL,433,45,2021-09-10 13:20:47,2021-09-10 13:20:47,NULL
55752,"Đường 101 (xã La Ngà, Túc Trưng, Suối Nho)",,,NULL,433,45,2021-09-10 13:20:47,2021-09-10 13:20:47,NULL
55753,Đường 101 (xã La Ngà),,,NULL,433,45,2021-09-10 13:20:47,2021-09-10 13:20:47,NULL
55754,Đường 104 (xã Phú Ngọc),,,NULL,433,45,2021-09-10 13:20:47,2021-09-10 13:20:47,NULL
55755,Đường 105,,,NULL,433,45,2021-09-10 13:20:47,2021-09-10 13:20:47,NULL
55756,Đường 107 (xã Ngọc Định),,,NULL,433,45,2021-09-10 13:20:47,2021-09-10 13:20:47,NULL
55757,Đường Thanh Sơn (đường nhựa),,,NULL,433,45,2021-09-10 13:20:47,2021-09-10 13:20:47,NULL
55758,Đường Thú y (xã Phú Vinh),,,NULL,433,45,2021-09-10 13:20:47,2021-09-10 13:20:47,NULL
55759,Đường ngã 4 km 115 (thuộc xã Phú Lợi và Phú Vinh),,,NULL,433,45,2021-09-10 13:20:47,2021-09-10 13:20:47,NULL
55760,Đường ngã ba Phú Lợi - Phú Hòa (thuộc xã Phú Lợi và Phú Hòa),,,NULL,433,45,2021-09-10 13:20:47,2021-09-10 13:20:47,NULL
55761,Đường 118 (xã Phú Vinh),,,NULL,433,45,2021-09-10 13:20:47,2021-09-10 13:20:47,NULL
55762,Đường 120 (xã Phú Tân),,,NULL,433,45,2021-09-10 13:20:47,2021-09-10 13:20:47,NULL
55763,Đường Gia Canh (xã Gia Canh),,,NULL,433,45,2021-09-10 13:20:47,2021-09-10 13:20:47,NULL
55764,Đường Trà Cổ (đoạn qua xã Phú Hòa),,,NULL,433,45,2021-09-10 13:20:47,2021-09-10 13:20:47,NULL
55765,Đường Đắc Lua,,,NULL,433,45,2021-09-10 13:20:47,2021-09-10 13:20:47,NULL
55766,Đường Tà Lài,,,NULL,433,45,2021-09-10 13:20:47,2021-09-10 13:20:47,NULL
55767,Đường Trà Cổ,,,NULL,433,45,2021-09-10 13:20:47,2021-09-10 13:20:47,NULL
55768,Đường Phú Lập - Nam Cát Tiên,,,NULL,433,45,2021-09-10 13:20:47,2021-09-10 13:20:47,NULL
55769,Đường 600A,,,NULL,433,45,2021-09-10 13:20:48,2021-09-10 13:20:48,NULL
55770,Đường Phú Lâm - Thanh Sơn,,,NULL,433,45,2021-09-10 13:20:48,2021-09-10 13:20:48,NULL
55771,Đường Phú Xuân - Núi Tượng,,,NULL,433,45,2021-09-10 13:20:48,2021-09-10 13:20:48,NULL
55772,Đường chợ Phú Lộc đi bến đò,,,NULL,433,45,2021-09-10 13:20:48,2021-09-10 13:20:48,NULL
55773,Đường Năm Tấn,,,NULL,433,45,2021-09-10 13:20:48,2021-09-10 13:20:48,NULL
55774,Đường Phù Đổng (xã Phú Lâm),,,NULL,433,45,2021-09-10 13:20:48,2021-09-10 13:20:48,NULL
55775,Đường Phú Lộc - Phú Xuân,,,NULL,433,45,2021-09-10 13:20:48,2021-09-10 13:20:48,NULL
55776,Đường 30/4,,,NULL,433,45,2021-09-10 13:20:48,2021-09-10 13:20:48,NULL
55777,Đường Phú Lộc - Phú Tân,,,NULL,433,45,2021-09-10 13:20:48,2021-09-10 13:20:48,NULL
55778,Đường 129,,,NULL,433,45,2021-09-10 13:20:48,2021-09-10 13:20:48,NULL
55779,Đường Trần Văn Ơn,,,NULL,433,45,2021-09-10 13:20:48,2021-09-10 13:20:48,NULL
55780,Nguyễn Văn Ký,,,NULL,433,45,2021-09-10 13:20:48,2021-09-10 13:20:48,NULL
55781,Võ Văn Tần (Long Thọ 1),,,NULL,433,45,2021-09-10 13:20:48,2021-09-10 13:20:48,NULL
55782,Huỳnh Thúc Kháng,,,NULL,433,45,2021-09-10 13:20:48,2021-09-10 13:20:48,NULL
55783,Nguyễn Văn Trị,,,NULL,433,45,2021-09-10 13:20:48,2021-09-10 13:20:48,NULL
55784,Đường Đê Ông Kèo,,,NULL,433,45,2021-09-10 13:20:48,2021-09-10 13:20:48,NULL
55785,Võ Thị Sáu,,,NULL,433,45,2021-09-10 13:20:48,2021-09-10 13:20:48,NULL
55786,Đường Đào Thị Phấn,,,NULL,433,45,2021-09-10 13:20:48,2021-09-10 13:20:48,NULL
55787,Phạm Thái Bường,,,NULL,433,45,2021-09-10 13:20:48,2021-09-10 13:20:48,NULL
55788,Đường Đinh Quan Ân,,,NULL,433,45,2021-09-10 13:20:48,2021-09-10 13:20:48,NULL
55789,Hương lộ 2,,,NULL,433,45,2021-09-10 13:20:48,2021-09-10 13:20:48,NULL
55790,Hương lộ 21,,,NULL,433,45,2021-09-10 13:20:48,2021-09-10 13:20:48,NULL
55791,Hương lộ 10,,,NULL,433,45,2021-09-10 13:20:48,2021-09-10 13:20:48,NULL
55792,"Hương lộ 12 (Bà Ký, từ Quốc lộ 51 đến giáp ranh huyện Nhơn Trạch)",,,NULL,433,45,2021-09-10 13:20:48,2021-09-10 13:20:48,NULL
55793,Đường vào UBND xã Phước Bình,,,NULL,433,45,2021-09-10 13:20:49,2021-09-10 13:20:49,NULL
55794,Đường vào UBND xã Bàu Cạn,,,NULL,433,45,2021-09-10 13:20:49,2021-09-10 13:20:49,NULL
55795,Đường vào UBND xã Tân Hiệp,,,NULL,433,45,2021-09-10 13:20:49,2021-09-10 13:20:49,NULL
55796,Đường An Lâm qua xã Long An (từ Quốc lộ 51 đến Đường tỉnh 769),,,NULL,433,45,2021-09-10 13:20:49,2021-09-10 13:20:49,NULL
55797,Đường Nguyễn Hải (đường liên xã An Phước - thị trấn Long Thành cũ),,,NULL,433,45,2021-09-10 13:20:49,2021-09-10 13:20:49,NULL
55798,Đường liên ấp 7 - ấp 8 (Từ Quốc lộ 51 đến Đường Phùng Hưng - xã An Phước),,,NULL,433,45,2021-09-10 13:20:49,2021-09-10 13:20:49,NULL
55799,Đường khu công nghiệp Long Đức (từ Quốc lộ 51 đến ranh khu công nghiệp Long Đức - xã An Phước),,,NULL,433,45,2021-09-10 13:20:49,2021-09-10 13:20:49,NULL
55800,Đường liên xã An Phước - Tam An,,,NULL,433,45,2021-09-10 13:20:49,2021-09-10 13:20:49,NULL
55801,Đường liên xã Long Đức - Lộc An,,,NULL,433,45,2021-09-10 13:20:49,2021-09-10 13:20:49,NULL
55802,Đường Cầu Xéo - Lộc An (từ giáp ranh thị trấn Long Thành qua chùa Liên Trì đến Đường tỉnh 769),,,NULL,433,45,2021-09-10 13:20:49,2021-09-10 13:20:49,NULL
55803,Đường vào khu khai thác đá (từ Quốc lộ 51 vào 3 km),,,NULL,433,45,2021-09-10 13:20:49,2021-09-10 13:20:49,NULL
55804,Đường Tôn Đức Thắng,,,NULL,433,45,2021-09-10 13:20:49,2021-09-10 13:20:49,NULL
55805,Đường Nguyễn Hải,,,NULL,433,45,2021-09-10 13:20:49,2021-09-10 13:20:49,NULL
55806,Đường Trần Nhân Tông,,,NULL,433,45,2021-09-10 13:20:49,2021-09-10 13:20:49,NULL
55807,Đường Tân Bình,,,NULL,433,45,2021-09-10 13:20:49,2021-09-10 13:20:49,NULL
55808,Đường Long Giao - Bảo Bình,,,NULL,433,45,2021-09-10 13:20:49,2021-09-10 13:20:49,NULL
55809,Đường Ấp 3 Lâm San - Quảng Thành,,,NULL,433,45,2021-09-10 13:20:49,2021-09-10 13:20:49,NULL
55810,Đường Ấp 5 Lâm San - Quảng Thành,,,NULL,433,45,2021-09-10 13:20:49,2021-09-10 13:20:49,NULL
55811,Đường tỉnh 765 đi Làng Dân tộc,,,NULL,433,45,2021-09-10 13:20:49,2021-09-10 13:20:49,NULL
55812,Đường Khu 3 ấp 6,,,NULL,433,45,2021-09-10 13:20:49,2021-09-10 13:20:49,NULL
55813,Đường Ấp 6 - 7 Sông Ray,,,NULL,433,45,2021-09-10 13:20:49,2021-09-10 13:20:49,NULL
55814,Đường Láng Me - Cọ Dầu,,,NULL,433,45,2021-09-10 13:20:49,2021-09-10 13:20:49,NULL
55815,Đường La Hoa - Rừng Tre,,,NULL,433,45,2021-09-10 13:20:49,2021-09-10 13:20:49,NULL
55816,Đường Khu Công nghệ Sinh học,,,NULL,433,45,2021-09-10 13:20:49,2021-09-10 13:20:49,NULL
55817,Đường Ấp 4 - Xuân Tây,,,NULL,433,45,2021-09-10 13:20:49,2021-09-10 13:20:49,NULL
55818,Đường ấp 10 - 11 xã Xuân Tây,,,NULL,433,45,2021-09-10 13:20:50,2021-09-10 13:20:50,NULL
55819,Đường Suối Lức - Rừng Tre,,,NULL,433,45,2021-09-10 13:20:50,2021-09-10 13:20:50,NULL
55820,Đường tỉnh 765 đi Cọ Dầu,,,NULL,433,45,2021-09-10 13:20:50,2021-09-10 13:20:50,NULL
55821,Đường Lộ 25 - Sông Nhạn,,,NULL,433,45,2021-09-10 13:20:50,2021-09-10 13:20:50,NULL
55822,Đường Cây Dầu,,,NULL,433,45,2021-09-10 13:20:50,2021-09-10 13:20:50,NULL
55823,Đường Huỳnh Văn Lũy,,,NULL,433,45,2021-09-10 13:20:50,2021-09-10 13:20:50,NULL
55824,Đường Hà Huy Tập,,,NULL,433,45,2021-09-10 13:20:50,2021-09-10 13:20:50,NULL
55825,Đường Phan Văn Đáng,,,NULL,433,45,2021-09-10 13:20:50,2021-09-10 13:20:50,NULL
55826,Đường Trần Nam Trung,,,NULL,433,45,2021-09-10 13:20:50,2021-09-10 13:20:50,NULL
55827,Đường Nguyễn Thị Nhạt,,,NULL,433,45,2021-09-10 13:20:50,2021-09-10 13:20:50,NULL
55828,Đường Nguyễn Thị Chơn,,,NULL,433,45,2021-09-10 13:20:50,2021-09-10 13:20:50,NULL
55829,Đường liên xã Thạnh Phú - Tân Bình - Bình Lợi (đường Ông Binh),,,NULL,433,45,2021-09-10 13:20:50,2021-09-10 13:20:50,NULL
55830,Trục Đường 16,,,NULL,433,45,2021-09-10 13:20:50,2021-09-10 13:20:50,NULL
55831,Đường ranh xã Thiện Tân - Thạnh Phú,,,NULL,433,45,2021-09-10 13:20:50,2021-09-10 13:20:50,NULL
55832,Đường Bàu Tre (đi qua xã Bình Lợi và Thạnh Phú),,,NULL,433,45,2021-09-10 13:20:50,2021-09-10 13:20:50,NULL
55833,"Đường Sở Quýt (đi qua xã Thiện Tân, Tân An và giáp ranh huyện Trảng Bom)",,,NULL,433,45,2021-09-10 13:20:50,2021-09-10 13:20:50,NULL
55834,Đường Cộ Cây Xoài (đi qua xã Vĩnh Tân và Tân An),,,NULL,433,45,2021-09-10 13:20:50,2021-09-10 13:20:50,NULL
55835,Đường Vĩnh Tân - Cây Điệp (đi qua xã Vĩnh Tân và giáp ranh huyện Trảng Bom),,,NULL,433,45,2021-09-10 13:20:50,2021-09-10 13:20:50,NULL
55836,Đường Trị An - Vĩnh Tân (đi qua xã Vĩnh Tân và Trị An),,,NULL,433,45,2021-09-10 13:20:50,2021-09-10 13:20:50,NULL
55837,Đường Tân An - Vĩnh Tân (đi qua xã Tân An và xã Vĩnh Tân),,,NULL,433,45,2021-09-10 13:20:50,2021-09-10 13:20:50,NULL
55838,Đường Bình Lục - Long Phú,,,NULL,433,45,2021-09-10 13:20:50,2021-09-10 13:20:50,NULL
55839,Đường Cách Mạng Tháng 8,,,NULL,433,45,2021-09-10 13:21:15,2021-09-10 13:21:15,NULL
55840,Đường Lý Nam Đế (đường Nguyễn Trãi cũ),,,NULL,433,45,2021-09-10 13:21:15,2021-09-10 13:21:15,NULL
55841,Đường 21 Tháng 4 (Quốc lộ 1A cũ),,,NULL,433,45,2021-09-10 13:21:16,2021-09-10 13:21:16,NULL
55842,Đường Ngô Quyền (từ cầu Xuân Thanh đến đường Bảo Vinh - Bảo Quang),,,NULL,433,45,2021-09-10 13:21:16,2021-09-10 13:21:16,NULL
55843,Đường Mạc Đĩnh Chi,,,NULL,433,45,2021-09-10 13:21:16,2021-09-10 13:21:16,NULL
55844,Đường Quốc lộ 56 (đoạn từ ngã ba Tân Phong đến giáp xã Hàng Gòn),,,NULL,433,45,2021-09-10 13:21:17,2021-09-10 13:21:17,NULL
55845,Đường Bàu Sen (từ đường Nguyễn Văn Trỗi đến giáp UBND phường Bàu Sen),,,NULL,433,45,2021-09-10 13:21:17,2021-09-10 13:21:17,NULL
55846,Đường Bàu Sen đi Xuân Lập (từ UBND phường Bàu Sen đến đường Xuân Bình - Xuân Lập),,,NULL,433,45,2021-09-10 13:21:17,2021-09-10 13:21:17,NULL
55847,Đường Xuân Tân - Hàng Gòn (từ Quốc lộ 56 đến giáp cầu Thầy Tư),,,NULL,433,45,2021-09-10 13:21:17,2021-09-10 13:21:17,NULL
55848,"Đường số 4 (từ đường Duy Tân đến đường vào Miếu Ông Hổ,  phường Bảo Vinh)",,,NULL,433,45,2021-09-10 13:21:18,2021-09-10 13:21:18,NULL
55849,"Đường số 5 (đường vào Làng dân tộc, phường Bảo Vinh)",,,NULL,433,45,2021-09-10 13:21:18,2021-09-10 13:21:18,NULL
55850,Quốc lộ 56 (đoạn qua xã Hàng Gòn) ,Quốc lộ 56 (đoạn qua xã Hàng Gòn),,NULL,433,45,2021-09-10 13:21:18,2021-09-10 13:21:18,NULL
55851,Đường Lê A ,,,NULL,433,45,2021-09-10 13:21:18,2021-09-10 13:21:18,NULL
55852,"Đường từ UBND xã Bình Lộc đến giáp ấp Tín Nghĩa, xã Xuân Thiện, huyện Thống Nhất (tiếp theo đường Lê A đến hết đường)",,,NULL,433,45,2021-09-10 13:21:18,2021-09-10 13:21:18,NULL
55853,Đường Bình Lộc - Tín Nghĩa (từ ngã ba Đài tưởng niệm đến giáp cầu Ba Cao) ,,,NULL,433,45,2021-09-10 13:21:18,2021-09-10 13:21:18,NULL
55854,Đường Suối Tre - Bình Lộc (đoạn qua xã Bình Lộc) ,Đường Suối Tre - Bình Lộc (đoạn qua xã Bình Lộc),,NULL,433,45,2021-09-10 13:21:18,2021-09-10 13:21:18,NULL
55855,Đường Bình Lộc đi ấp Bàu Cối xã Xuân Bắc (từ đường Bình Lộc - Cây Da đến giáp ranh huyện Xuân Lộc) ,,,NULL,433,45,2021-09-10 13:21:18,2021-09-10 13:21:18,NULL
55856,Đường Bảo Vinh - Bảo Quang (đoạn qua xã Bảo Quang) ,,,NULL,433,45,2021-09-10 13:21:18,2021-09-10 13:21:18,NULL
55857,Đường Bảo Quang - Xuân Bắc (từ UBND xã Bảo Quang đến giáp ranh xã Xuân Bắc) ,,,NULL,433,45,2021-09-10 13:21:18,2021-09-10 13:21:18,NULL
55858,Đường Hàm Nghi (đoạn từ cây xăng Sáu Đông đến giáp UBND xã Bảo Quang) ,Đường Hàm Nghi (đoạn từ cây xăng Sáu Đông đến giáp UBND xã Bảo Quang),,NULL,433,45,2021-09-10 13:21:18,2021-09-10 13:21:18,NULL
55859,Đường Ruộng Tre - Xuân Bắc (từ UBND xã Bảo Quang giáp ranh xã Xuân Bắc huyện Xuân Lộc) ,,,NULL,433,45,2021-09-10 13:21:18,2021-09-10 13:21:18,NULL
55860,Đường Ruộng Tre - Thọ An (từ đường Bảo Vinh B đến giáp ranh huyện Xuân Lộc) ,,,NULL,433,45,2021-09-10 13:21:18,2021-09-10 13:21:18,NULL
55861,Đường tổ 1 ấp Ruộng Tre (xã Bảo Quang) đi tổ 23 khu phố Ruộng Lớn (phường Bảo Vinh) ,,,NULL,433,45,2021-09-10 13:21:18,2021-09-10 13:21:18,NULL
55862,"Đường Bàu Trâm - Xuân Thọ (đoạn từ ngã ba cầu Hòa Bình đến giáp ranh xã Xuân Thọ, huyện Xuân Lộc)",,,NULL,433,45,2021-09-10 13:21:18,2021-09-10 13:21:18,NULL
55863,Đường Ngô Quyền (đoạn qua xã Bàu Trâm) ,Đường Ngô Quyền (đoạn qua xã Bàu Trâm),,NULL,433,45,2021-09-10 13:21:18,2021-09-10 13:21:18,NULL
55864,Đường Hồ Thị Hương (đoạn qua xã Bàu Trâm) ,Đường Hồ Thị Hương (đoạn qua xã Bàu Trâm),,NULL,433,45,2021-09-10 13:21:19,2021-09-10 13:21:19,NULL
55865,Đường Xuân Lập - Bàu Sao (đoạn qua xã Hàng Gòn) ,Đường Xuân Lập - Bàu Sao (đoạn qua xã Hàng Gòn),,NULL,433,45,2021-09-10 13:21:19,2021-09-10 13:21:19,NULL
55866,Đường Xuân Tân - Hàng Gòn ,,,NULL,433,45,2021-09-10 13:21:19,2021-09-10 13:21:19,NULL
55867,Đường Tân Mỹ - Nhân Nghĩa ,,,NULL,433,45,2021-09-10 13:21:19,2021-09-10 13:21:19,NULL
55868,Đường Cách mạng tháng 8,,,NULL,433,45,2021-09-10 13:21:48,2021-09-10 13:21:48,NULL
55869,Đường Nguyễn Thị Minh Khai (gồm 1 đoạn đường Quang Trung và đường Cách mạng tháng 8),,,NULL,433,45,2021-09-10 13:21:48,2021-09-10 13:21:48,NULL
55870,Đường 9 tháng 4,,,NULL,433,45,2021-09-10 13:21:49,2021-09-10 13:21:49,NULL
55871,Đường Quốc lộ 56 (Đoạn từ ngã ba Tân Phong đến giáp xã Hàng Gòn),,,NULL,433,45,2021-09-10 13:21:50,2021-09-10 13:21:50,NULL
55872,Quốc lộ 56 (đoạn qua xã Hàng Gòn),,,NULL,433,45,2021-09-10 13:21:50,2021-09-10 13:21:50,NULL
55873,"Đường từ UBND xã Bình Lộc đến giáp ấp Tín nghĩa xã Xuân Thiện, huyện Thống Nhất (tiếp theo đường Lê A đến hết đường)",,,NULL,433,45,2021-09-10 13:21:50,2021-09-10 13:21:50,NULL
55874,Đường Bình Lộc - Tín Nghĩa (từ ngã ba Đài tưởng niệm đến giáp cầu Ba Cao),,,NULL,433,45,2021-09-10 13:21:50,2021-09-10 13:21:50,NULL
55875,Đường Suối Tre - Bình Lộc (đoạn qua xã Bình Lộc),,,NULL,433,45,2021-09-10 13:21:50,2021-09-10 13:21:50,NULL
55876,Đường Bình Lộc - Cây Da (từ đường Lê A đến giáp ranh huyện Định Quán),,,NULL,433,45,2021-09-10 13:21:51,2021-09-10 13:21:51,NULL
55877,Đường Bình Lộc đi ấp Bàu Cối xã Xuân Bắc (từ đường Bình Lộc - Cây Da đến giáp ranh huyện Xuân Lộc),,,NULL,433,45,2021-09-10 13:21:51,2021-09-10 13:21:51,NULL
55878,Đường Suối Chồn - Bàu Cối,,,NULL,433,45,2021-09-10 13:21:51,2021-09-10 13:21:51,NULL
55879,Đường Bảo Vinh - Bảo Quang (đoạn qua xã Bảo Quang),,,NULL,433,45,2021-09-10 13:21:51,2021-09-10 13:21:51,NULL
55880,Đường Bảo Quang - Bàu Cối (đường 18 Gia Đình - Bàu Cối cũ),,,NULL,433,45,2021-09-10 13:21:51,2021-09-10 13:21:51,NULL
55881,Đường Bảo Quang - Xuân Bắc (từ UBND xã Bảo Quang đến giáp ranh xã Xuân Bắc),,,NULL,433,45,2021-09-10 13:21:51,2021-09-10 13:21:51,NULL
55882,Đường Hàm Nghi (đoạn từ cây xăng Sáu Đông đến giáp UBND xã Bảo Quang),,,NULL,433,45,2021-09-10 13:21:51,2021-09-10 13:21:51,NULL
55883,Đường Ruộng Tre - Xuân Bắc (từ UBND xã Bảo Quang giáp ranh xã Xuân Bắc huyện Xuân Lộc),,,NULL,433,45,2021-09-10 13:21:51,2021-09-10 13:21:51,NULL
55884,Đường tổ 1 ấp Ruộng Tre (xã Bảo Quang) đi tổ 23 khu phố Ruộng Lớn (phường Bảo Vinh),,,NULL,433,45,2021-09-10 13:21:51,2021-09-10 13:21:51,NULL
55885,Đường Bàu Trâm 1 (tiếp theo đường Điểu Xiển đến giáp ranh xã Xuân Phú),,,NULL,433,45,2021-09-10 13:21:51,2021-09-10 13:21:51,NULL
55886,"Đường Bàu Trâm - Xuân Thọ (đoạn từ ngã ba cầu Hòa Bình đến giáp xã ranh Xuân Thọ, huyện Xuân Lộc)",,,NULL,433,45,2021-09-10 13:21:51,2021-09-10 13:21:51,NULL
55887,Đường Ngô Quyền (đoạn qua xã Bàu Trâm),,,NULL,433,45,2021-09-10 13:21:51,2021-09-10 13:21:51,NULL
55888,Đường Hồ Thị Hương (đoạn qua xã Bàu Trâm),,,NULL,433,45,2021-09-10 13:21:51,2021-09-10 13:21:51,NULL
55889,Đường Xuân Lập - Bàu Sao (đoạn qua xã Hàng Gòn),,,NULL,433,45,2021-09-10 13:21:51,2021-09-10 13:21:51,NULL
55890,"Đường từ UBND xã Bình Lộc đến giáp ấp Tín nghĩa xã Xuân Thiện, huyện Thống Nhất (tiếp theo đường Lê A đến hết đường)",,,NULL,433,45,2021-09-10 13:21:54,2021-09-10 13:21:54,NULL
55891,Đường Suối Tre - Bình Lộc (đoạn qua xã Bình Lộc),,,NULL,433,45,2021-09-10 13:21:54,2021-09-10 13:21:54,NULL
55892,Đường Bình Lộc đi ấp Bàu Cối xã Xuân Bắc (từ đường Bình Lộc - Cây Da đến giáp ranh huyện Xuân Lộc),,,NULL,433,45,2021-09-10 13:21:54,2021-09-10 13:21:54,NULL
55893,Đường Bảo Vinh - Bảo Quang (đoạn qua xã Bảo Quang),,,NULL,433,45,2021-09-10 13:21:54,2021-09-10 13:21:54,NULL
55894,Đường Bảo Quang - Bàu cối (đường 18 Gia Đình - Bàu Cối cũ),,,NULL,433,45,2021-09-10 13:21:54,2021-09-10 13:21:54,NULL
55895,Đường Hàm Nghi (đoạn từ cây xăng Sáu Đông đến giáp UBND xã Bảo Quang),,,NULL,433,45,2021-09-10 13:21:54,2021-09-10 13:21:54,NULL
55896,Đường Ngô Quyền (đoạn qua xã Bàu Trâm),,,NULL,433,45,2021-09-10 13:21:55,2021-09-14 11:32:00,NULL
51369,Quốc lộ 56,Quốc lộ 56,Đoạn từ bến xe huyện Cẩm Mỹ đến hết Trung tâm Văn hóa huyện Cẩm Mỹ,NULL,434,45,2021-09-06 17:37:48,2021-09-06 17:37:48,NULL
51369,Quốc lộ 56,Quốc lộ 56,Đoạn từ giáp Bưu điện xã Xuân Mỹ đến giáp ranh huyện Châu Đức,NULL,434,45,2021-09-06 17:37:48,2021-09-06 17:37:48,NULL
51369,Quốc lộ 56,Quốc lộ 56,"Đoạn từ giáp ranh xã Hàng Gòn, thành phố Long Khánh đến ngã ba đường Nhân Nghĩa - Xuân Đông",NULL,434,45,2021-09-06 17:37:48,2021-09-06 17:37:48,NULL
51369,Quốc lộ 56,Quốc lộ 56,Đoạn từ giáp ranh xã Long Giao đến hết Bưu điện xã Xuân Mỹ,NULL,434,45,2021-09-06 17:37:48,2021-09-06 17:37:48,NULL
51369,Quốc lộ 56,Quốc lộ 56,Đoạn từ giáp ranh xã Nhân Nghĩa đến hết bến xe huyện Cẩm Mỹ,NULL,434,45,2021-09-06 17:37:48,2021-09-06 17:37:48,NULL
51369,Quốc lộ 56,Quốc lộ 56,Đoạn từ giáp Trung tâm Văn hóa huyện Cẩm Mỹ đến hết xã Long Giao,NULL,434,45,2021-09-06 17:37:48,2021-09-06 17:37:48,NULL
51369,Quốc lộ 56,Quốc lộ 56,Đoạn từ ngã ba đường Nhân Nghĩa - Xuân Đông đến hết xã Nhân Nghĩa,NULL,434,45,2021-09-06 17:37:48,2021-09-06 17:37:48,NULL
51370,ĐT 764,Đường tỉnh 764,Đoạn từ đường liên ấp 1 - ấp 5 xã Sông Ray đến hết cây xăng Nông trường Sông Ray,NULL,434,45,2021-09-06 17:37:48,2021-09-06 17:37:48,NULL
51370,ĐT 764,Đường tỉnh 764,Đoạn từ đường tỉnh 764 đi Suối Lức đến giáp ranh huyện Xuyên Mộc,NULL,434,45,2021-09-06 17:37:48,2021-09-06 17:37:48,NULL
51370,ĐT 764,Đường tỉnh 764,Đoạn từ giáp cây xăng Nông trường Sông Ray đến đường tỉnh 764 đi Suối Lức,NULL,434,45,2021-09-06 17:37:48,2021-09-06 17:37:48,NULL
